#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,ReH,ReE,ReHTilde,dvcs
160,0,5.75,2.97,0.365,-0.34,7.48,0.111413,0.00557066,0.05,-2.43882,1.81615,0.890842,0.00473495
160,1,5.75,2.97,0.365,-0.34,22.49,0.0981444,0.00490722,0.05,-2.43882,1.81615,0.890842,0.00473495
160,2,5.75,2.97,0.365,-0.34,37.22,0.0696574,0.00348287,0.05,-2.43882,1.81615,0.890842,0.00473495
160,3,5.75,2.97,0.365,-0.34,52.07,0.0576657,0.00288329,0.05,-2.43882,1.81615,0.890842,0.00473495
160,4,5.75,2.97,0.365,-0.34,67.1,0.0415972,0.00207986,0.05,-2.43882,1.81615,0.890842,0.00473495
160,5,5.75,2.97,0.365,-0.34,82.14,0.0354063,0.00177031,0.05,-2.43882,1.81615,0.890842,0.00473495
160,6,5.75,2.97,0.365,-0.34,97.19,0.0279622,0.00139811,0.05,-2.43882,1.81615,0.890842,0.00473495
160,7,5.75,2.97,0.365,-0.34,112.24,0.0245274,0.00122637,0.05,-2.43882,1.81615,0.890842,0.00473495
160,8,5.75,2.97,0.365,-0.34,127.3,0.0209669,0.00104835,0.05,-2.43882,1.81615,0.890842,0.00473495
160,9,5.75,2.97,0.365,-0.34,142.35,0.0190616,0.00095308,0.05,-2.43882,1.81615,0.890842,0.00473495
160,10,5.75,2.97,0.365,-0.34,157.41,0.0181896,0.000909481,0.05,-2.43882,1.81615,0.890842,0.00473495
160,11,5.75,2.97,0.365,-0.34,172.47,0.0165641,0.000828205,0.05,-2.43882,1.81615,0.890842,0.00473495
160,12,5.75,2.97,0.365,-0.34,187.53,0.0169172,0.000845859,0.05,-2.43882,1.81615,0.890842,0.00473495
160,13,5.75,2.97,0.365,-0.34,202.59,0.0169416,0.000847081,0.05,-2.43882,1.81615,0.890842,0.00473495
160,14,5.75,2.97,0.365,-0.34,217.65,0.0181519,0.000907596,0.05,-2.43882,1.81615,0.890842,0.00473495
160,15,5.75,2.97,0.365,-0.34,232.7,0.0225655,0.00112828,0.05,-2.43882,1.81615,0.890842,0.00473495
160,16,5.75,2.97,0.365,-0.34,247.76,0.0249243,0.00124622,0.05,-2.43882,1.81615,0.890842,0.00473495
160,17,5.75,2.97,0.365,-0.34,262.81,0.0272169,0.00136085,0.05,-2.43882,1.81615,0.890842,0.00473495
160,18,5.75,2.97,0.365,-0.34,277.86,0.0356884,0.00178442,0.05,-2.43882,1.81615,0.890842,0.00473495
160,19,5.75,2.97,0.365,-0.34,292.9,0.0465095,0.00232547,0.05,-2.43882,1.81615,0.890842,0.00473495
160,20,5.75,2.97,0.365,-0.34,307.93,0.053077,0.00265385,0.05,-2.43882,1.81615,0.890842,0.00473495
160,21,5.75,2.97,0.365,-0.34,322.78,0.0710265,0.00355132,0.05,-2.43882,1.81615,0.890842,0.00473495
160,22,5.75,2.97,0.365,-0.34,337.51,0.0981219,0.00490609,0.05,-2.43882,1.81615,0.890842,0.00473495
160,23,5.75,2.97,0.365,-0.34,352.52,0.111035,0.00555173,0.05,-2.43882,1.81615,0.890842,0.00473495
161,0,5.75,2.97,0.365,-0.45,7.76,0.122362,0.00611808,0.05,-2.3407,1.61191,0.664593,0.00390599
161,1,5.75,2.97,0.365,-0.45,22.66,0.0853381,0.00426691,0.05,-2.3407,1.61191,0.664593,0.00390599
161,2,5.75,2.97,0.365,-0.45,37.33,0.0564702,0.00282351,0.05,-2.3407,1.61191,0.664593,0.00390599
161,3,5.75,2.97,0.365,-0.45,51.94,0.0390858,0.00195429,0.05,-2.3407,1.61191,0.664593,0.00390599
161,4,5.75,2.97,0.365,-0.45,67.01,0.02718,0.001359,0.05,-2.3407,1.61191,0.664593,0.00390599
161,5,5.75,2.97,0.365,-0.45,82.08,0.0224231,0.00112116,0.05,-2.3407,1.61191,0.664593,0.00390599
161,6,5.75,2.97,0.365,-0.45,97.15,0.0183444,0.000917222,0.05,-2.3407,1.61191,0.664593,0.00390599
161,7,5.75,2.97,0.365,-0.45,112.22,0.0141633,0.000708167,0.05,-2.3407,1.61191,0.664593,0.00390599
161,8,5.75,2.97,0.365,-0.45,127.28,0.011928,0.000596398,0.05,-2.3407,1.61191,0.664593,0.00390599
161,9,5.75,2.97,0.365,-0.45,157.42,0.0115194,0.00057597,0.05,-2.3407,1.61191,0.664593,0.00390599
161,10,5.75,2.97,0.365,-0.45,172.49,0.0109045,0.000545227,0.05,-2.3407,1.61191,0.664593,0.00390599
161,11,5.75,2.97,0.365,-0.45,187.51,0.00985927,0.000492963,0.05,-2.3407,1.61191,0.664593,0.00390599
161,12,5.75,2.97,0.365,-0.45,202.58,0.0115481,0.000577405,0.05,-2.3407,1.61191,0.664593,0.00390599
161,13,5.75,2.97,0.365,-0.45,217.67,0.0128262,0.000641312,0.05,-2.3407,1.61191,0.664593,0.00390599
161,14,5.75,2.97,0.365,-0.45,232.72,0.0137015,0.000685075,0.05,-2.3407,1.61191,0.664593,0.00390599
161,15,5.75,2.97,0.365,-0.45,247.78,0.0151628,0.000758141,0.05,-2.3407,1.61191,0.664593,0.00390599
161,16,5.75,2.97,0.365,-0.45,262.85,0.0180559,0.000902796,0.05,-2.3407,1.61191,0.664593,0.00390599
161,17,5.75,2.97,0.365,-0.45,277.92,0.0224388,0.00112194,0.05,-2.3407,1.61191,0.664593,0.00390599
161,18,5.75,2.97,0.365,-0.45,292.99,0.0299842,0.00149921,0.05,-2.3407,1.61191,0.664593,0.00390599
161,19,5.75,2.97,0.365,-0.45,308.06,0.0394225,0.00197113,0.05,-2.3407,1.61191,0.664593,0.00390599
161,20,5.75,2.97,0.365,-0.45,322.67,0.0556845,0.00278423,0.05,-2.3407,1.61191,0.664593,0.00390599
161,21,5.75,2.97,0.365,-0.45,337.34,0.0908177,0.00454089,0.05,-2.3407,1.61191,0.664593,0.00390599
161,22,5.75,2.97,0.365,-0.45,352.24,0.120777,0.00603884,0.05,-2.3407,1.61191,0.664593,0.00390599
162,0,5.75,2.44,0.393,-0.21,22.44,0.0465037,0.00232518,0.05,-2.40548,2.11182,1.23943,0.0113967
162,1,5.75,2.44,0.393,-0.21,37.41,0.0441402,0.00220701,0.05,-2.40548,2.11182,1.23943,0.0113967
162,2,5.75,2.44,0.393,-0.21,52.39,0.0423217,0.00211608,0.05,-2.40548,2.11182,1.23943,0.0113967
162,3,5.75,2.44,0.393,-0.21,307.61,0.0384053,0.00192027,0.05,-2.40548,2.11182,1.23943,0.0113967
162,4,5.75,2.44,0.393,-0.21,322.59,0.0431532,0.00215766,0.05,-2.40548,2.11182,1.23943,0.0113967
162,5,5.75,2.44,0.393,-0.21,337.56,0.0470478,0.00235239,0.05,-2.40548,2.11182,1.23943,0.0113967
162,6,5.75,2.44,0.393,-0.21,352.52,0.0422558,0.00211279,0.05,-2.40548,2.11182,1.23943,0.0113967
163,0,5.75,2.48,0.4,-0.26,7.46,0.0425321,0.0021266,0.05,-2.36816,1.9901,1.09254,0.00980468
163,1,5.75,2.48,0.4,-0.26,22.38,0.0385831,0.00192916,0.05,-2.36816,1.9901,1.09254,0.00980468
163,2,5.75,2.48,0.4,-0.26,37.32,0.037876,0.0018938,0.05,-2.36816,1.9901,1.09254,0.00980468
163,3,5.75,2.48,0.4,-0.26,52.29,0.0357017,0.00178509,0.05,-2.36816,1.9901,1.09254,0.00980468
163,4,5.75,2.48,0.4,-0.26,67.27,0.0308344,0.00154172,0.05,-2.36816,1.9901,1.09254,0.00980468
163,5,5.75,2.48,0.4,-0.26,262.71,0.0256655,0.00128328,0.05,-2.36816,1.9901,1.09254,0.00980468
163,6,5.75,2.48,0.4,-0.26,277.73,0.0291424,0.00145712,0.05,-2.36816,1.9901,1.09254,0.00980468
163,7,5.75,2.48,0.4,-0.26,292.73,0.0307115,0.00153558,0.05,-2.36816,1.9901,1.09254,0.00980468
163,8,5.75,2.48,0.4,-0.26,307.71,0.0352878,0.00176439,0.05,-2.36816,1.9901,1.09254,0.00980468
163,9,5.75,2.48,0.4,-0.26,322.68,0.0403832,0.00201916,0.05,-2.36816,1.9901,1.09254,0.00980468
163,10,5.75,2.48,0.4,-0.26,337.62,0.0399653,0.00199827,0.05,-2.36816,1.9901,1.09254,0.00980468
163,11,5.75,2.48,0.4,-0.26,352.54,0.0451714,0.00225857,0.05,-2.36816,1.9901,1.09254,0.00980468
164,0,5.75,2.48,0.399,-0.34,7.42,0.0463074,0.00231537,0.05,-2.3242,1.81615,0.898797,0.00848695
164,1,5.75,2.48,0.399,-0.34,22.29,0.0404016,0.00202008,0.05,-2.3242,1.81615,0.898797,0.00848695
164,2,5.75,2.48,0.399,-0.34,37.21,0.0378634,0.00189317,0.05,-2.3242,1.81615,0.898797,0.00848695
164,3,5.75,2.48,0.399,-0.34,52.17,0.030615,0.00153075,0.05,-2.3242,1.81615,0.898797,0.00848695
164,4,5.75,2.48,0.399,-0.34,67.16,0.0247796,0.00123898,0.05,-2.3242,1.81615,0.898797,0.00848695
164,5,5.75,2.48,0.399,-0.34,82.18,0.0220213,0.00110106,0.05,-2.3242,1.81615,0.898797,0.00848695
164,6,5.75,2.48,0.399,-0.34,292.84,0.0242806,0.00121403,0.05,-2.3242,1.81615,0.898797,0.00848695
164,7,5.75,2.48,0.399,-0.34,307.83,0.028237,0.00141185,0.05,-2.3242,1.81615,0.898797,0.00848695
164,8,5.75,2.48,0.399,-0.34,322.79,0.035235,0.00176175,0.05,-2.3242,1.81615,0.898797,0.00848695
164,9,5.75,2.48,0.399,-0.34,337.71,0.042363,0.00211815,0.05,-2.3242,1.81615,0.898797,0.00848695
164,10,5.75,2.48,0.399,-0.34,352.58,0.0438312,0.00219156,0.05,-2.3242,1.81615,0.898797,0.00848695
165,0,5.75,2.48,0.399,-0.45,7.37,0.0428634,0.00214317,0.05,-2.23122,1.61191,0.684863,0.00710207
165,1,5.75,2.48,0.399,-0.45,22.16,0.0394773,0.00197387,0.05,-2.23122,1.61191,0.684863,0.00710207
165,2,5.75,2.48,0.399,-0.45,37.06,0.030884,0.0015442,0.05,-2.23122,1.61191,0.684863,0.00710207
165,3,5.75,2.48,0.399,-0.45,52.04,0.0240537,0.00120269,0.05,-2.23122,1.61191,0.684863,0.00710207
165,4,5.75,2.48,0.399,-0.45,67.06,0.0207849,0.00103924,0.05,-2.23122,1.61191,0.684863,0.00710207
165,5,5.75,2.48,0.399,-0.45,292.94,0.0187271,0.000936357,0.05,-2.23122,1.61191,0.684863,0.00710207
165,6,5.75,2.48,0.399,-0.45,307.96,0.0227795,0.00113898,0.05,-2.23122,1.61191,0.684863,0.00710207
165,7,5.75,2.48,0.399,-0.45,322.94,0.0293363,0.00146681,0.05,-2.23122,1.61191,0.684863,0.00710207
165,8,5.75,2.48,0.399,-0.45,337.84,0.03916,0.001958,0.05,-2.23122,1.61191,0.684863,0.00710207
165,9,5.75,2.48,0.399,-0.45,352.63,0.0427232,0.00213616,0.05,-2.23122,1.61191,0.684863,0.00710207
166,0,5.75,3.12,0.391,-0.21,7.48,0.0552859,0.0027643,0.05,-2.41186,2.11182,1.24032,0.00527117
166,1,5.75,3.12,0.391,-0.21,22.45,0.0503357,0.00251678,0.05,-2.41186,2.11182,1.24032,0.00527117
166,2,5.75,3.12,0.391,-0.21,37.42,0.0515637,0.00257819,0.05,-2.41186,2.11182,1.24032,0.00527117
166,3,5.75,3.12,0.391,-0.21,52.4,0.0502906,0.00251453,0.05,-2.41186,2.11182,1.24032,0.00527117
166,4,5.75,3.12,0.391,-0.21,67.39,0.0514489,0.00257245,0.05,-2.41186,2.11182,1.24032,0.00527117
166,5,5.75,3.12,0.391,-0.21,82.39,0.0412031,0.00206016,0.05,-2.41186,2.11182,1.24032,0.00527117
166,6,5.75,3.12,0.391,-0.21,292.61,0.0502178,0.00251089,0.05,-2.41186,2.11182,1.24032,0.00527117
166,7,5.75,3.12,0.391,-0.21,307.6,0.0489975,0.00244987,0.05,-2.41186,2.11182,1.24032,0.00527117
166,8,5.75,3.12,0.391,-0.21,322.58,0.053068,0.0026534,0.05,-2.41186,2.11182,1.24032,0.00527117
166,9,5.75,3.12,0.391,-0.21,337.55,0.0531527,0.00265764,0.05,-2.41186,2.11182,1.24032,0.00527117
166,10,5.75,3.12,0.391,-0.21,352.52,0.0585037,0.00292519,0.05,-2.41186,2.11182,1.24032,0.00527117
167,0,5.75,3.18,0.399,-0.26,7.46,0.0568952,0.00284476,0.05,-2.37141,1.9901,1.09269,0.00449259
167,1,5.75,3.18,0.399,-0.26,22.38,0.0547075,0.00273538,0.05,-2.37141,1.9901,1.09269,0.00449259
167,2,5.75,3.18,0.399,-0.26,37.33,0.0467763,0.00233881,0.05,-2.37141,1.9901,1.09269,0.00449259
167,3,5.75,3.18,0.399,-0.26,52.3,0.045151,0.00225755,0.05,-2.37141,1.9901,1.09269,0.00449259
167,4,5.75,3.18,0.399,-0.26,67.29,0.0412681,0.00206341,0.05,-2.37141,1.9901,1.09269,0.00449259
167,5,5.75,3.18,0.399,-0.26,82.29,0.0338823,0.00169411,0.05,-2.37141,1.9901,1.09269,0.00449259
167,6,5.75,3.18,0.399,-0.26,97.31,0.0286256,0.00143128,0.05,-2.37141,1.9901,1.09269,0.00449259
167,7,5.75,3.18,0.399,-0.26,232.63,0.0242729,0.00121365,0.05,-2.37141,1.9901,1.09269,0.00449259
167,8,5.75,3.18,0.399,-0.26,247.66,0.0272992,0.00136496,0.05,-2.37141,1.9901,1.09269,0.00449259
167,9,5.75,3.18,0.399,-0.26,262.69,0.0319831,0.00159915,0.05,-2.37141,1.9901,1.09269,0.00449259
167,10,5.75,3.18,0.399,-0.26,277.71,0.0327304,0.00163652,0.05,-2.37141,1.9901,1.09269,0.00449259
167,11,5.75,3.18,0.399,-0.26,292.71,0.038715,0.00193575,0.05,-2.37141,1.9901,1.09269,0.00449259
167,12,5.75,3.18,0.399,-0.26,307.7,0.0447254,0.00223627,0.05,-2.37141,1.9901,1.09269,0.00449259
167,13,5.75,3.18,0.399,-0.26,322.67,0.0512771,0.00256386,0.05,-2.37141,1.9901,1.09269,0.00449259
167,14,5.75,3.18,0.399,-0.26,337.62,0.0532692,0.00266346,0.05,-2.37141,1.9901,1.09269,0.00449259
167,15,5.75,3.18,0.399,-0.26,352.54,0.0608823,0.00304411,0.05,-2.37141,1.9901,1.09269,0.00449259
168,0,5.75,3.18,0.4,-0.34,7.46,0.0608229,0.00304114,0.05,-2.32092,1.81615,0.899007,0.00388172
168,1,5.75,3.18,0.4,-0.34,22.33,0.0562645,0.00281322,0.05,-2.32092,1.81615,0.899007,0.00388172
168,2,5.75,3.18,0.4,-0.34,37.19,0.0465187,0.00232593,0.05,-2.32092,1.81615,0.899007,0.00388172
168,3,5.75,3.18,0.4,-0.34,52.17,0.0383122,0.00191561,0.05,-2.32092,1.81615,0.899007,0.00388172
168,4,5.75,3.18,0.4,-0.34,67.17,0.0292388,0.00146194,0.05,-2.32092,1.81615,0.899007,0.00388172
168,5,5.75,3.18,0.4,-0.34,82.2,0.0254223,0.00127111,0.05,-2.32092,1.81615,0.899007,0.00388172
168,6,5.75,3.18,0.4,-0.34,97.23,0.0215598,0.00107799,0.05,-2.32092,1.81615,0.899007,0.00388172
168,7,5.75,3.18,0.4,-0.34,112.27,0.0195011,0.000975057,0.05,-2.32092,1.81615,0.899007,0.00388172
168,8,5.75,3.18,0.4,-0.34,127.32,0.0167635,0.000838177,0.05,-2.32092,1.81615,0.899007,0.00388172
168,9,5.75,3.18,0.4,-0.34,157.43,0.0142258,0.000711288,0.05,-2.32092,1.81615,0.899007,0.00388172
168,10,5.75,3.18,0.4,-0.34,202.57,0.0122654,0.000613269,0.05,-2.32092,1.81615,0.899007,0.00388172
168,11,5.75,3.18,0.4,-0.34,217.63,0.0144333,0.000721667,0.05,-2.32092,1.81615,0.899007,0.00388172
168,12,5.75,3.18,0.4,-0.34,232.68,0.0153095,0.000765475,0.05,-2.32092,1.81615,0.899007,0.00388172
168,13,5.75,3.18,0.4,-0.34,247.73,0.0170591,0.000852955,0.05,-2.32092,1.81615,0.899007,0.00388172
168,14,5.75,3.18,0.4,-0.34,262.77,0.0205878,0.00102939,0.05,-2.32092,1.81615,0.899007,0.00388172
168,15,5.75,3.18,0.4,-0.34,277.8,0.0234703,0.00117351,0.05,-2.32092,1.81615,0.899007,0.00388172
168,16,5.75,3.18,0.4,-0.34,292.83,0.0291056,0.00145528,0.05,-2.32092,1.81615,0.899007,0.00388172
168,17,5.75,3.18,0.4,-0.34,307.83,0.0380521,0.00190261,0.05,-2.32092,1.81615,0.899007,0.00388172
168,18,5.75,3.18,0.4,-0.34,322.81,0.0458104,0.00229052,0.05,-2.32092,1.81615,0.899007,0.00388172
168,19,5.75,3.18,0.4,-0.34,337.67,0.0543387,0.00271693,0.05,-2.32092,1.81615,0.899007,0.00388172
168,20,5.75,3.18,0.4,-0.34,352.54,0.0543441,0.00271721,0.05,-2.32092,1.81615,0.899007,0.00388172
169,0,5.75,3.18,0.4,-0.45,7.52,0.0557238,0.00278619,0.05,-2.22808,1.61191,0.685424,0.00323994
169,1,5.75,3.18,0.4,-0.45,22.49,0.0493613,0.00246806,0.05,-2.22808,1.61191,0.685424,0.00323994
169,2,5.75,3.18,0.4,-0.45,37.08,0.0334696,0.00167348,0.05,-2.22808,1.61191,0.685424,0.00323994
169,3,5.75,3.18,0.4,-0.45,52.03,0.0244572,0.00122286,0.05,-2.22808,1.61191,0.685424,0.00323994
169,4,5.75,3.18,0.4,-0.45,67.07,0.0197676,0.000988382,0.05,-2.22808,1.61191,0.685424,0.00323994
169,5,5.75,3.18,0.4,-0.45,82.12,0.0140107,0.000700533,0.05,-2.22808,1.61191,0.685424,0.00323994
169,6,5.75,3.18,0.4,-0.45,97.18,0.0126223,0.000631116,0.05,-2.22808,1.61191,0.685424,0.00323994
169,7,5.75,3.18,0.4,-0.45,112.24,0.0103581,0.000517905,0.05,-2.22808,1.61191,0.685424,0.00323994
169,8,5.75,3.18,0.4,-0.45,127.29,0.00997972,0.000498986,0.05,-2.22808,1.61191,0.685424,0.00323994
169,9,5.75,3.18,0.4,-0.45,142.34,0.00924885,0.000462443,0.05,-2.22808,1.61191,0.685424,0.00323994
169,10,5.75,3.18,0.4,-0.45,157.41,0.00835763,0.000417881,0.05,-2.22808,1.61191,0.685424,0.00323994
169,11,5.75,3.18,0.4,-0.45,172.46,0.00840659,0.00042033,0.05,-2.22808,1.61191,0.685424,0.00323994
169,12,5.75,3.18,0.4,-0.45,202.59,0.00849297,0.000424648,0.05,-2.22808,1.61191,0.685424,0.00323994
169,13,5.75,3.18,0.4,-0.45,232.71,0.0103106,0.000515528,0.05,-2.22808,1.61191,0.685424,0.00323994
169,14,5.75,3.18,0.4,-0.45,247.76,0.0111964,0.000559821,0.05,-2.22808,1.61191,0.685424,0.00323994
169,15,5.75,3.18,0.4,-0.45,262.82,0.0131899,0.000659495,0.05,-2.22808,1.61191,0.685424,0.00323994
169,16,5.75,3.18,0.4,-0.45,277.88,0.0154416,0.000772081,0.05,-2.22808,1.61191,0.685424,0.00323994
169,17,5.75,3.18,0.4,-0.45,292.93,0.0192191,0.000960954,0.05,-2.22808,1.61191,0.685424,0.00323994
169,18,5.75,3.18,0.4,-0.45,307.97,0.0279213,0.00139607,0.05,-2.22808,1.61191,0.685424,0.00323994
169,19,5.75,3.18,0.4,-0.45,322.92,0.0376129,0.00188064,0.05,-2.22808,1.61191,0.685424,0.00323994
169,20,5.75,3.18,0.4,-0.45,337.51,0.0520373,0.00260187,0.05,-2.22808,1.61191,0.685424,0.00323994
169,21,5.75,3.18,0.4,-0.45,352.48,0.0653691,0.00326845,0.05,-2.22808,1.61191,0.685424,0.00323994
170,0,5.75,2.81,0.433,-0.27,7.48,0.0266709,0.00133354,0.05,-2.25881,1.96702,1.06251,0.00646219
170,1,5.75,2.81,0.433,-0.27,22.44,0.0249428,0.00124714,0.05,-2.25881,1.96702,1.06251,0.00646219
170,2,5.75,2.81,0.433,-0.27,37.41,0.0245643,0.00122821,0.05,-2.25881,1.96702,1.06251,0.00646219
170,3,5.75,2.81,0.433,-0.27,67.37,0.0201891,0.00100945,0.05,-2.25881,1.96702,1.06251,0.00646219
170,4,5.75,2.81,0.433,-0.27,82.38,0.0216888,0.00108444,0.05,-2.25881,1.96702,1.06251,0.00646219
170,5,5.75,2.81,0.433,-0.27,307.61,0.0243957,0.00121978,0.05,-2.25881,1.96702,1.06251,0.00646219
170,6,5.75,2.81,0.433,-0.27,322.59,0.0233998,0.00116999,0.05,-2.25881,1.96702,1.06251,0.00646219
170,7,5.75,2.81,0.433,-0.27,337.56,0.0245762,0.00122881,0.05,-2.25881,1.96702,1.06251,0.00646219
170,8,5.75,2.81,0.433,-0.27,352.52,0.0257509,0.00128754,0.05,-2.25881,1.96702,1.06251,0.00646219
171,0,5.75,2.96,0.449,-0.34,7.46,0.0204892,0.00102446,0.05,-2.16619,1.81615,0.907682,0.00487662
171,1,5.75,2.96,0.449,-0.34,22.38,0.0219405,0.00109702,0.05,-2.16619,1.81615,0.907682,0.00487662
171,2,5.75,2.96,0.449,-0.34,37.33,0.0203047,0.00101524,0.05,-2.16619,1.81615,0.907682,0.00487662
171,3,5.75,2.96,0.449,-0.34,52.3,0.0178286,0.000891431,0.05,-2.16619,1.81615,0.907682,0.00487662
171,4,5.75,2.96,0.449,-0.34,67.29,0.0163129,0.000815646,0.05,-2.16619,1.81615,0.907682,0.00487662
171,5,5.75,2.96,0.449,-0.34,97.32,0.0125562,0.000627811,0.05,-2.16619,1.81615,0.907682,0.00487662
171,6,5.75,2.96,0.449,-0.34,292.71,0.0166803,0.000834016,0.05,-2.16619,1.81615,0.907682,0.00487662
171,7,5.75,2.96,0.449,-0.34,307.7,0.0165582,0.000827909,0.05,-2.16619,1.81615,0.907682,0.00487662
171,8,5.75,2.96,0.449,-0.34,322.67,0.0192006,0.000960031,0.05,-2.16619,1.81615,0.907682,0.00487662
171,9,5.75,2.96,0.449,-0.34,337.62,0.0231384,0.00115692,0.05,-2.16619,1.81615,0.907682,0.00487662
172,0,5.75,3.05,0.461,-0.45,7.42,0.0181636,0.00090818,0.05,-2.04342,1.61191,0.71621,0.00377848
172,1,5.75,3.05,0.461,-0.45,22.29,0.0165557,0.000827785,0.05,-2.04342,1.61191,0.71621,0.00377848
172,2,5.75,3.05,0.461,-0.45,37.22,0.0154553,0.000772766,0.05,-2.04342,1.61191,0.71621,0.00377848
172,3,5.75,3.05,0.461,-0.45,52.19,0.012423,0.00062115,0.05,-2.04342,1.61191,0.71621,0.00377848
172,4,5.75,3.05,0.461,-0.45,67.19,0.0109414,0.00054707,0.05,-2.04342,1.61191,0.71621,0.00377848
172,5,5.75,3.05,0.461,-0.45,82.22,0.00972568,0.000486284,0.05,-2.04342,1.61191,0.71621,0.00377848
172,6,5.75,3.05,0.461,-0.45,97.25,0.00781685,0.000390843,0.05,-2.04342,1.61191,0.71621,0.00377848
172,7,5.75,3.05,0.461,-0.45,262.75,0.00924314,0.000462157,0.05,-2.04342,1.61191,0.71621,0.00377848
172,8,5.75,3.05,0.461,-0.45,277.78,0.008962,0.0004481,0.05,-2.04342,1.61191,0.71621,0.00377848
172,9,5.75,3.05,0.461,-0.45,292.81,0.0115948,0.00057974,0.05,-2.04342,1.61191,0.71621,0.00377848
172,10,5.75,3.05,0.461,-0.45,307.81,0.0125888,0.000629439,0.05,-2.04342,1.61191,0.71621,0.00377848
172,11,5.75,3.05,0.461,-0.45,322.78,0.0143468,0.000717342,0.05,-2.04342,1.61191,0.71621,0.00377848
172,12,5.75,3.05,0.461,-0.45,337.71,0.0182847,0.000914234,0.05,-2.04342,1.61191,0.71621,0.00377848
172,13,5.75,3.05,0.461,-0.45,352.58,0.0188058,0.000940289,0.05,-2.04342,1.61191,0.71621,0.00377848
173,0,5.75,3.5,0.43,-0.28,7.48,0.0401196,0.00200598,0.05,-2.26285,1.94434,1.03868,0.00320346
173,1,5.75,3.5,0.43,-0.28,22.44,0.034138,0.0017069,0.05,-2.26285,1.94434,1.03868,0.00320346
173,2,5.75,3.5,0.43,-0.28,37.41,0.0337275,0.00168637,0.05,-2.26285,1.94434,1.03868,0.00320346
173,3,5.75,3.5,0.43,-0.28,52.39,0.0318614,0.00159307,0.05,-2.26285,1.94434,1.03868,0.00320346
173,4,5.75,3.5,0.43,-0.28,67.38,0.0288098,0.00144049,0.05,-2.26285,1.94434,1.03868,0.00320346
173,5,5.75,3.5,0.43,-0.28,82.38,0.0237567,0.00118783,0.05,-2.26285,1.94434,1.03868,0.00320346
173,6,5.75,3.5,0.43,-0.28,97.39,0.0225074,0.00112537,0.05,-2.26285,1.94434,1.03868,0.00320346
173,7,5.75,3.5,0.43,-0.28,292.62,0.0271561,0.0013578,0.05,-2.26285,1.94434,1.03868,0.00320346
173,8,5.75,3.5,0.43,-0.28,307.61,0.030255,0.00151275,0.05,-2.26285,1.94434,1.03868,0.00320346
173,9,5.75,3.5,0.43,-0.28,322.59,0.0355178,0.00177589,0.05,-2.26285,1.94434,1.03868,0.00320346
173,10,5.75,3.5,0.43,-0.28,337.56,0.0364366,0.00182183,0.05,-2.26285,1.94434,1.03868,0.00320346
173,11,5.75,3.5,0.43,-0.28,352.52,0.0362917,0.00181458,0.05,-2.26285,1.94434,1.03868,0.00320346
174,0,5.75,3.63,0.451,-0.34,7.46,0.0252559,0.00126279,0.05,-2.1601,1.81615,0.907971,0.00258064
174,1,5.75,3.63,0.451,-0.34,22.38,0.0261782,0.00130891,0.05,-2.1601,1.81615,0.907971,0.00258064
174,2,5.75,3.63,0.451,-0.34,37.33,0.0235062,0.00117531,0.05,-2.1601,1.81615,0.907971,0.00258064
174,3,5.75,3.63,0.451,-0.34,52.31,0.0212382,0.00106191,0.05,-2.1601,1.81615,0.907971,0.00258064
174,4,5.75,3.63,0.451,-0.34,67.31,0.0176399,0.000881993,0.05,-2.1601,1.81615,0.907971,0.00258064
174,5,5.75,3.63,0.451,-0.34,82.32,0.0174326,0.000871628,0.05,-2.1601,1.81615,0.907971,0.00258064
174,6,5.75,3.63,0.451,-0.34,97.34,0.014983,0.000749149,0.05,-2.1601,1.81615,0.907971,0.00258064
174,7,5.75,3.63,0.451,-0.34,247.64,0.0129051,0.000645257,0.05,-2.1601,1.81615,0.907971,0.00258064
174,8,5.75,3.63,0.451,-0.34,262.66,0.0165862,0.000829311,0.05,-2.1601,1.81615,0.907971,0.00258064
174,9,5.75,3.63,0.451,-0.34,277.68,0.0162001,0.000810003,0.05,-2.1601,1.81615,0.907971,0.00258064
174,10,5.75,3.63,0.451,-0.34,292.69,0.0203235,0.00101618,0.05,-2.1601,1.81615,0.907971,0.00258064
174,11,5.75,3.63,0.451,-0.34,307.69,0.0217562,0.00108781,0.05,-2.1601,1.81615,0.907971,0.00258064
174,12,5.75,3.63,0.451,-0.34,322.67,0.0231471,0.00115735,0.05,-2.1601,1.81615,0.907971,0.00258064
174,13,5.75,3.63,0.451,-0.34,337.62,0.0275397,0.00137699,0.05,-2.1601,1.81615,0.907971,0.00258064
174,14,5.75,3.63,0.451,-0.34,352.54,0.0285685,0.00142843,0.05,-2.1601,1.81615,0.907971,0.00258064
175,0,5.75,3.77,0.475,-0.45,7.45,0.018105,0.00090525,0.05,-2.00286,1.61191,0.72239,0.00195106
175,1,5.75,3.77,0.475,-0.45,22.32,0.0179119,0.000895593,0.05,-2.00286,1.61191,0.72239,0.00195106
175,2,5.75,3.77,0.475,-0.45,37.23,0.015668,0.0007834,0.05,-2.00286,1.61191,0.72239,0.00195106
175,3,5.75,3.77,0.475,-0.45,52.22,0.0144408,0.000722038,0.05,-2.00286,1.61191,0.72239,0.00195106
