#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,F1,F2,gReH,gReE,gReHTilde
95,6,5.75,2.97,0.365,-0.34,97.19,0.0175108,0.00318946,0.182143,0.516032,0.74472,0.84445,-1.72984,3.5125
95,7,5.75,2.97,0.365,-0.34,112.24,0.0137837,0.00207944,0.150862,0.516032,0.74472,0.84445,-1.72984,3.5125
95,8,5.75,2.97,0.365,-0.34,127.3,0.013579,0.00279809,0.206061,0.516032,0.74472,0.84445,-1.72984,3.5125
95,9,5.75,2.97,0.365,-0.34,142.35,0.00816395,0.00264128,0.323529,0.516032,0.74472,0.84445,-1.72984,3.5125
95,10,5.75,2.97,0.365,-0.34,157.41,0.0122257,0.00474059,0.387755,0.516032,0.74472,0.84445,-1.72984,3.5125
95,11,5.75,2.97,0.365,-0.34,172.47,0.00756178,0.0029707,0.392857,0.516032,0.74472,0.84445,-1.72984,3.5125
95,12,5.75,2.97,0.365,-0.34,187.53,0.00675045,0.00306838,0.454545,0.516032,0.74472,0.84445,-1.72984,3.5125
95,13,5.75,2.97,0.365,-0.34,202.59,0.00517471,0.00138256,0.267176,0.516032,0.74472,0.84445,-1.72984,3.5125
95,14,5.75,2.97,0.365,-0.34,217.65,0.00731016,0.00176084,0.240876,0.516032,0.74472,0.84445,-1.72984,3.5125
95,15,5.75,2.97,0.365,-0.34,232.7,0.0159183,0.00359133,0.22561,0.516032,0.74472,0.84445,-1.72984,3.5125
95,16,5.75,2.97,0.365,-0.34,247.76,0.0200364,0.00443663,0.221429,0.516032,0.74472,0.84445,-1.72984,3.5125
95,17,5.75,2.97,0.365,-0.34,262.81,0.0214508,0.00353099,0.164609,0.516032,0.74472,0.84445,-1.72984,3.5125
95,18,5.75,2.97,0.365,-0.34,277.86,0.0257759,0.00429598,0.166667,0.516032,0.74472,0.84445,-1.72984,3.5125
95,19,5.75,2.97,0.365,-0.34,292.9,0.0333092,0.00524482,0.157459,0.516032,0.74472,0.84445,-1.72984,3.5125
95,20,5.75,2.97,0.365,-0.34,307.93,0.0677648,0.0075635,0.111614,0.516032,0.74472,0.84445,-1.72984,3.5125
95,21,5.75,2.97,0.365,-0.34,322.78,0.0938062,0.00753339,0.080308,0.516032,0.74472,0.84445,-1.72984,3.5125
95,22,5.75,2.97,0.365,-0.34,337.51,0.119787,0.00835263,0.0697293,0.516032,0.74472,0.84445,-1.72984,3.5125
95,23,5.75,2.97,0.365,-0.34,352.52,0.138781,0.0103217,0.0743741,0.516032,0.74472,0.84445,-1.72984,3.5125
96,0,5.75,2.97,0.365,-0.45,7.76,0.142265,0.0114746,0.0806567,0.441298,0.599887,1.27895,-2.22484,4.1175
96,1,5.75,2.97,0.365,-0.45,22.66,0.11917,0.0097606,0.0819048,0.441298,0.599887,1.27895,-2.22484,4.1175
96,2,5.75,2.97,0.365,-0.45,37.33,0.0709839,0.0061618,0.0868056,0.441298,0.599887,1.27895,-2.22484,4.1175
96,3,5.75,2.97,0.365,-0.45,51.94,0.0416624,0.00378749,0.0909091,0.441298,0.599887,1.27895,-2.22484,4.1175
96,4,5.75,2.97,0.365,-0.45,67.01,0.0261855,0.00327318,0.125,0.441298,0.599887,1.27895,-2.22484,4.1175
96,5,5.75,2.97,0.365,-0.45,82.08,0.00910536,0.001911,0.209877,0.441298,0.599887,1.27895,-2.22484,4.1175
96,6,5.75,2.97,0.365,-0.45,97.15,0.0136521,0.00274525,0.201087,0.441298,0.599887,1.27895,-2.22484,4.1175
96,7,5.75,2.97,0.365,-0.45,112.22,0.00861183,0.00152363,0.176923,0.441298,0.599887,1.27895,-2.22484,4.1175
96,8,5.75,2.97,0.365,-0.45,127.28,0.0107861,0.00248251,0.230159,0.441298,0.599887,1.27895,-2.22484,4.1175
96,9,5.75,2.97,0.365,-0.45,142.33,0,0,0,0,0,0,0,0
96,10,5.75,2.97,0.365,-0.45,157.42,0.00523519,0.00184201,0.351852,0.441298,0.599887,1.27895,-2.22484,4.1175
96,11,5.75,2.97,0.365,-0.45,172.49,0.00373925,0.0019049,0.509434,0.441298,0.599887,1.27895,-2.22484,4.1175
96,12,5.75,2.97,0.365,-0.45,187.51,0.00327818,0.00174836,0.533333,0.441298,0.599887,1.27895,-2.22484,4.1175
96,13,5.75,2.97,0.365,-0.45,202.58,0.00480503,0.00164556,0.342466,0.441298,0.599887,1.27895,-2.22484,4.1175
96,14,5.75,2.97,0.365,-0.45,217.67,0.00833561,0.00223638,0.268293,0.441298,0.599887,1.27895,-2.22484,4.1175
96,15,5.75,2.97,0.365,-0.45,232.72,0.00555711,0.00146506,0.263636,0.441298,0.599887,1.27895,-2.22484,4.1175
96,16,5.75,2.97,0.365,-0.45,247.78,0.00763992,0.00162818,0.213115,0.441298,0.599887,1.27895,-2.22484,4.1175
96,17,5.75,2.97,0.365,-0.45,262.85,0.00864913,0.00172983,0.2,0.441298,0.599887,1.27895,-2.22484,4.1175
96,18,5.75,2.97,0.365,-0.45,277.92,0.0143323,0.00232199,0.162011,0.441298,0.599887,1.27895,-2.22484,4.1175
96,19,5.75,2.97,0.365,-0.45,292.99,0.0250237,0.00375893,0.150215,0.441298,0.599887,1.27895,-2.22484,4.1175
96,20,5.75,2.97,0.365,-0.45,308.06,0.0499011,0.0053578,0.107368,0.441298,0.599887,1.27895,-2.22484,4.1175
96,21,5.75,2.97,0.365,-0.45,322.67,0.0758826,0.00618735,0.0815385,0.441298,0.599887,1.27895,-2.22484,4.1175
96,22,5.75,2.97,0.365,-0.45,337.34,0.103448,0.00648194,0.0626588,0.441298,0.599887,1.27895,-2.22484,4.1175
96,23,5.75,2.97,0.365,-0.45,352.24,0.154998,0.00971992,0.06271,0.441298,0.599887,1.27895,-2.22484,4.1175
97,0,5.75,2.44,0.393,-0.21,7.48,0,0,0,0,0,0,0,0
97,1,5.75,2.44,0.393,-0.21,22.44,0.0466632,0.023462,0.502793,0.63746,0.995384,0.529398,-1.17667,2.9235
97,2,5.75,2.44,0.393,-0.21,37.41,0.03097,0.0127726,0.412417,0.63746,0.995384,0.529398,-1.17667,2.9235
97,3,5.75,2.44,0.393,-0.21,52.39,0.0428283,0.0156303,0.364952,0.63746,0.995384,0.529398,-1.17667,2.9235
97,4,5.75,2.44,0.393,-0.21,67.38,0,0,0,0,0,0,0,0
97,5,5.75,2.44,0.393,-0.21,82.37,0,0,0,0,0,0,0,0
97,6,5.75,2.44,0.393,-0.21,97.38,0,0,0,0,0,0,0,0
97,7,5.75,2.44,0.393,-0.21,112.39,0,0,0,0,0,0,0,0
97,8,5.75,2.44,0.393,-0.21,127.41,0,0,0,0,0,0,0,0
97,9,5.75,2.44,0.393,-0.21,142.43,0,0,0,0,0,0,0,0
97,10,5.75,2.44,0.393,-0.21,157.45,0,0,0,0,0,0,0,0
97,11,5.75,2.44,0.393,-0.21,172.48,0,0,0,0,0,0,0,0
97,12,5.75,2.44,0.393,-0.21,187.52,0,0,0,0,0,0,0,0
97,13,5.75,2.44,0.393,-0.21,202.55,0,0,0,0,0,0,0,0
97,14,5.75,2.44,0.393,-0.21,217.57,0,0,0,0,0,0,0,0
97,15,5.75,2.44,0.393,-0.21,232.59,0,0,0,0,0,0,0,0
97,16,5.75,2.44,0.393,-0.21,247.61,0,0,0,0,0,0,0,0
97,17,5.75,2.44,0.393,-0.21,262.62,0,0,0,0,0,0,0,0
97,18,5.75,2.44,0.393,-0.21,277.63,0,0,0,0,0,0,0,0
97,19,5.75,2.44,0.393,-0.21,292.62,0,0,0,0,0,0,0,0
97,20,5.75,2.44,0.393,-0.21,307.61,0.012197,0.0055837,0.457792,0.63746,0.995384,0.529398,-1.17667,2.9235
97,21,5.75,2.44,0.393,-0.21,322.59,0.0463892,0.0179639,0.387244,0.63746,0.995384,0.529398,-1.17667,2.9235
97,22,5.75,2.44,0.393,-0.21,337.56,0.0395115,0.0121449,0.307377,0.63746,0.995384,0.529398,-1.17667,2.9235
97,23,5.75,2.44,0.393,-0.21,352.52,0.00517265,0.00167283,0.323398,0.63746,0.995384,0.529398,-1.17667,2.9235
98,0,5.75,2.48,0.4,-0.26,7.46,0.0630015,0.0102591,0.162839,0.58528,0.885734,0.658,-1.41,3.23
98,1,5.75,2.48,0.4,-0.26,22.38,0.0575952,0.0100221,0.174009,0.58528,0.885734,0.658,-1.41,3.23
98,2,5.75,2.48,0.4,-0.26,37.32,0.0493241,0.00863172,0.175,0.58528,0.885734,0.658,-1.41,3.23
98,3,5.75,2.48,0.4,-0.26,52.29,0.0401919,0.0073358,0.182519,0.58528,0.885734,0.658,-1.41,3.23
98,4,5.75,2.48,0.4,-0.26,67.27,0.0166617,0.00375752,0.225519,0.58528,0.885734,0.658,-1.41,3.23
98,5,5.75,2.48,0.4,-0.26,82.27,0,0,0,0,0,0,0,0
98,6,5.75,2.48,0.4,-0.26,97.29,0,0,0,0,0,0,0,0
98,7,5.75,2.48,0.4,-0.26,112.31,0,0,0,0,0,0,0,0
98,8,5.75,2.48,0.4,-0.26,127.35,0,0,0,0,0,0,0,0
98,9,5.75,2.48,0.4,-0.26,142.39,0,0,0,0,0,0,0,0
98,10,5.75,2.48,0.4,-0.26,157.42,0,0,0,0,0,0,0,0
98,11,5.75,2.48,0.4,-0.26,172.47,0,0,0,0,0,0,0,0
98,12,5.75,2.48,0.4,-0.26,187.53,0,0,0,0,0,0,0,0
98,13,5.75,2.48,0.4,-0.26,202.58,0,0,0,0,0,0,0,0
98,14,5.75,2.48,0.4,-0.26,217.61,0,0,0,0,0,0,0,0
98,15,5.75,2.48,0.4,-0.26,232.65,0,0,0,0,0,0,0,0
98,16,5.75,2.48,0.4,-0.26,247.69,0,0,0,0,0,0,0,0
98,17,5.75,2.48,0.4,-0.26,262.71,0.0353295,0.0165,0.467033,0.58528,0.885734,0.658,-1.41,3.23
98,18,5.75,2.48,0.4,-0.26,277.73,0.021361,0.00894854,0.418919,0.58528,0.885734,0.658,-1.41,3.23
98,19,5.75,2.48,0.4,-0.26,292.73,0.019483,0.0061056,0.31338,0.58528,0.885734,0.658,-1.41,3.23
98,20,5.75,2.48,0.4,-0.26,307.71,0.019792,0.00454767,0.229773,0.58528,0.885734,0.658,-1.41,3.23
98,21,5.75,2.48,0.4,-0.26,322.68,0.0575002,0.00908646,0.158025,0.58528,0.885734,0.658,-1.41,3.23
98,22,5.75,2.48,0.4,-0.26,337.62,0.0435881,0.0055006,0.126195,0.58528,0.885734,0.658,-1.41,3.23
98,23,5.75,2.48,0.4,-0.26,352.54,0.0607543,0.00872072,0.143541,0.58528,0.885734,0.658,-1.41,3.23
99,0,5.75,2.48,0.399,-0.34,7.42,0.0682836,0.00849611,0.124424,0.516032,0.74472,0.896402,-1.7688,3.6655
99,1,5.75,2.48,0.399,-0.34,22.29,0.067374,0.00820998,0.121857,0.516032,0.74472,0.896402,-1.7688,3.6655
99,2,5.75,2.48,0.399,-0.34,37.21,0.0393303,0.00508493,0.129288,0.516032,0.74472,0.896402,-1.7688,3.6655
99,3,5.75,2.48,0.399,-0.34,52.17,0.0309204,0.00393837,0.127371,0.516032,0.74472,0.896402,-1.7688,3.6655
99,4,5.75,2.48,0.399,-0.34,67.16,0.0246874,0.00510365,0.206731,0.516032,0.74472,0.896402,-1.7688,3.6655
99,5,5.75,2.48,0.399,-0.34,82.18,0.0158949,0.00521452,0.328063,0.516032,0.74472,0.896402,-1.7688,3.6655
99,6,5.75,2.48,0.399,-0.34,97.21,0,0,0,0,0,0,0,0
99,7,5.75,2.48,0.399,-0.34,112.25,0,0,0,0,0,0,0,0
99,8,5.75,2.48,0.399,-0.34,127.29,0,0,0,0,0,0,0,0
99,9,5.75,2.48,0.399,-0.34,142.35,0,0,0,0,0,0,0,0
99,10,5.75,2.48,0.399,-0.34,157.4,0,0,0,0,0,0,0,0
99,11,5.75,2.48,0.399,-0.34,172.47,0,0,0,0,0,0,0,0
99,12,5.75,2.48,0.399,-0.34,187.53,0,0,0,0,0,0,0,0
99,13,5.75,2.48,0.399,-0.34,202.6,0,0,0,0,0,0,0,0
99,14,5.75,2.48,0.399,-0.34,217.65,0,0,0,0,0,0,0,0
99,15,5.75,2.48,0.399,-0.34,232.71,0,0,0,0,0,0,0,0
99,16,5.75,2.48,0.399,-0.34,247.75,0,0,0,0,0,0,0,0
99,17,5.75,2.48,0.399,-0.34,262.79,0,0,0,0,0,0,0,0
99,18,5.75,2.48,0.399,-0.34,277.82,0,0,0,0,0,0,0,0
99,19,5.75,2.48,0.399,-0.34,292.84,0.0167378,0.00421371,0.251748,0.516032,0.74472,0.896402,-1.7688,3.6655
99,20,5.75,2.48,0.399,-0.34,307.83,0.0379579,0.00636713,0.167742,0.516032,0.74472,0.896402,-1.7688,3.6655
99,21,5.75,2.48,0.399,-0.34,322.79,0.0457247,0.00489908,0.107143,0.516032,0.74472,0.896402,-1.7688,3.6655
99,22,5.75,2.48,0.399,-0.34,337.71,0.0505623,0.0049053,0.0970149,0.516032,0.74472,0.896402,-1.7688,3.6655
99,23,5.75,2.48,0.399,-0.34,352.58,0.0519558,0.00508054,0.097786,0.516032,0.74472,0.896402,-1.7688,3.6655
100,0,5.75,2.48,0.399,-0.45,7.37,0.0747959,0.0072156,0.0964706,0.441298,0.599887,1.3309,-2.2638,4.2705
100,1,5.75,2.48,0.399,-0.45,22.16,0.0704264,0.00798033,0.113314,0.441298,0.599887,1.3309,-2.2638,4.2705
100,2,5.75,2.48,0.399,-0.45,37.06,0.0429528,0.0054601,0.127119,0.441298,0.599887,1.3309,-2.2638,4.2705
100,3,5.75,2.48,0.399,-0.45,52.04,0.0242212,0.0030137,0.124424,0.441298,0.599887,1.3309,-2.2638,4.2705
100,4,5.75,2.48,0.399,-0.45,67.06,0.0159653,0.00262117,0.164179,0.441298,0.599887,1.3309,-2.2638,4.2705
100,5,5.75,2.48,0.399,-0.45,82.1,0,0,0,0,0,0,0,0
100,6,5.75,2.48,0.399,-0.45,97.15,0,0,0,0,0,0,0,0
100,7,5.75,2.48,0.399,-0.45,112.21,0,0,0,0,0,0,0,0
100,8,5.75,2.48,0.399,-0.45,127.28,0,0,0,0,0,0,0,0
100,9,5.75,2.48,0.399,-0.45,142.33,0,0,0,0,0,0,0,0
100,10,5.75,2.48,0.399,-0.45,157.37,0,0,0,0,0,0,0,0
100,11,5.75,2.48,0.399,-0.45,172.47,0,0,0,0,0,0,0,0
100,12,5.75,2.48,0.399,-0.45,187.53,0,0,0,0,0,0,0,0
100,13,5.75,2.48,0.399,-0.45,202.63,0,0,0,0,0,0,0,0
100,14,5.75,2.48,0.399,-0.45,217.67,0,0,0,0,0,0,0,0
100,15,5.75,2.48,0.399,-0.45,232.72,0,0,0,0,0,0,0,0
100,16,5.75,2.48,0.399,-0.45,247.79,0,0,0,0,0,0,0,0
100,17,5.75,2.48,0.399,-0.45,262.85,0,0,0,0,0,0,0,0
100,18,5.75,2.48,0.399,-0.45,277.9,0,0,0,0,0,0,0,0
100,19,5.75,2.48,0.399,-0.45,292.94,0.0119872,0.0028541,0.238095,0.441298,0.599887,1.3309,-2.2638,4.2705
100,20,5.75,2.48,0.399,-0.45,307.96,0.0255467,0.0038561,0.150943,0.441298,0.599887,1.3309,-2.2638,4.2705
100,21,5.75,2.48,0.399,-0.45,322.94,0.0364718,0.00408168,0.111913,0.441298,0.599887,1.3309,-2.2638,4.2705
100,22,5.75,2.48,0.399,-0.45,337.84,0.0709272,0.00623133,0.0878553,0.441298,0.599887,1.3309,-2.2638,4.2705
100,23,5.75,2.48,0.399,-0.45,352.63,0.0680602,0.00558948,0.0821256,0.441298,0.599887,1.3309,-2.2638,4.2705
101,0,5.75,3.12,0.391,-0.21,7.48,0.0559433,0.0165546,0.295918,0.63746,0.995384,0.526262,-1.17432,2.9145
101,1,5.75,3.12,0.391,-0.21,22.45,0.0815035,0.0223631,0.274382,0.63746,0.995384,0.526262,-1.17432,2.9145
101,2,5.75,3.12,0.391,-0.21,37.42,0.0735904,0.0201701,0.274086,0.63746,0.995384,0.526262,-1.17432,2.9145
101,3,5.75,3.12,0.391,-0.21,52.4,0.0337471,0.012112,0.358904,0.63746,0.995384,0.526262,-1.17432,2.9145
101,4,5.75,3.12,0.391,-0.21,67.39,0.0426696,0.0119055,0.279015,0.63746,0.995384,0.526262,-1.17432,2.9145
101,5,5.75,3.12,0.391,-0.21,82.39,0.0246846,0.0091593,0.371053,0.63746,0.995384,0.526262,-1.17432,2.9145
101,6,5.75,3.12,0.391,-0.21,97.39,0,0,0,0,0,0,0,0
101,7,5.75,3.12,0.391,-0.21,112.4,0,0,0,0,0,0,0,0
101,8,5.75,3.12,0.391,-0.21,127.42,0,0,0,0,0,0,0,0
101,9,5.75,3.12,0.391,-0.21,142.44,0,0,0,0,0,0,0,0
101,10,5.75,3.12,0.391,-0.21,157.47,0,0,0,0,0,0,0,0
101,11,5.75,3.12,0.391,-0.21,172.48,0,0,0,0,0,0,0,0
101,12,5.75,3.12,0.391,-0.21,187.52,0,0,0,0,0,0,0,0
101,13,5.75,3.12,0.391,-0.21,202.53,0,0,0,0,0,0,0,0
101,14,5.75,3.12,0.391,-0.21,217.56,0,0,0,0,0,0,0,0
101,15,5.75,3.12,0.391,-0.21,232.58,0,0,0,0,0,0,0,0
101,16,5.75,3.12,0.391,-0.21,247.6,0,0,0,0,0,0,0,0
101,17,5.75,3.12,0.391,-0.21,262.61,0,0,0,0,0,0,0,0
101,18,5.75,3.12,0.391,-0.21,277.61,0,0,0,0,0,0,0,0
101,19,5.75,3.12,0.391,-0.21,292.61,0.0292917,0.0101759,0.347398,0.63746,0.995384,0.526262,-1.17432,2.9145
101,20,5.75,3.12,0.391,-0.21,307.6,0.0298164,0.00800414,0.268448,0.63746,0.995384,0.526262,-1.17432,2.9145
101,21,5.75,3.12,0.391,-0.21,322.58,0.0650806,0.0161685,0.248438,0.63746,0.995384,0.526262,-1.17432,2.9145
101,22,5.75,3.12,0.391,-0.21,337.55,0.080157,0.0193313,0.241167,0.63746,0.995384,0.526262,-1.17432,2.9145
101,23,5.75,3.12,0.391,-0.21,352.52,0.0824164,0.0192239,0.233254,0.63746,0.995384,0.526262,-1.17432,2.9145
102,0,5.75,3.18,0.399,-0.26,7.46,0.0578283,0.00809596,0.14,0.58528,0.885734,0.656402,-1.4088,3.2255
102,1,5.75,3.18,0.399,-0.26,22.38,0.0415838,0.00568529,0.136719,0.58528,0.885734,0.656402,-1.4088,3.2255
102,2,5.75,3.18,0.399,-0.26,37.33,0.0494801,0.0060927,0.123134,0.58528,0.885734,0.656402,-1.4088,3.2255
102,3,5.75,3.18,0.399,-0.26,52.3,0.0430016,0.00571199,0.132832,0.58528,0.885734,0.656402,-1.4088,3.2255
102,4,5.75,3.18,0.399,-0.26,67.29,0.0401874,0.0054078,0.134565,0.58528,0.885734,0.656402,-1.4088,3.2255
102,5,5.75,3.18,0.399,-0.26,82.29,0.0349365,0.00582275,0.166667,0.58528,0.885734,0.656402,-1.4088,3.2255
102,6,5.75,3.18,0.399,-0.26,97.31,0.0252129,0.00483121,0.191617,0.58528,0.885734,0.656402,-1.4088,3.2255
102,7,5.75,3.18,0.399,-0.26,112.34,0,0,0,0,0,0,0,0
102,8,5.75,3.18,0.399,-0.26,127.37,0,0,0,0,0,0,0,0
102,9,5.75,3.18,0.399,-0.26,142.4,0,0,0,0,0,0,0,0
102,10,5.75,3.18,0.399,-0.26,157.44,0,0,0,0,0,0,0,0
102,11,5.75,3.18,0.399,-0.26,172.48,0,0,0,0,0,0,0,0
102,12,5.75,3.18,0.399,-0.26,187.52,0,0,0,0,0,0,0,0
102,13,5.75,3.18,0.399,-0.26,202.56,0,0,0,0,0,0,0,0
102,14,5.75,3.18,0.399,-0.26,217.6,0,0,0,0,0,0,0,0
102,15,5.75,3.18,0.399,-0.26,232.63,0.01501,0.0056525,0.376582,0.58528,0.885734,0.656402,-1.4088,3.2255
102,16,5.75,3.18,0.399,-0.26,247.66,0.0205953,0.00481266,0.233677,0.58528,0.885734,0.656402,-1.4088,3.2255
102,17,5.75,3.18,0.399,-0.26,262.69,0.0431025,0.0091827,0.213043,0.58528,0.885734,0.656402,-1.4088,3.2255
102,18,5.75,3.18,0.399,-0.26,277.71,0.0321734,0.00609601,0.189474,0.58528,0.885734,0.656402,-1.4088,3.2255
102,19,5.75,3.18,0.399,-0.26,292.71,0.0374805,0.00658442,0.175676,0.58528,0.885734,0.656402,-1.4088,3.2255
102,20,5.75,3.18,0.399,-0.26,307.7,0.051335,0.0069807,0.135983,0.58528,0.885734,0.656402,-1.4088,3.2255
102,21,5.75,3.18,0.399,-0.26,322.67,0.0507153,0.00615975,0.121457,0.58528,0.885734,0.656402,-1.4088,3.2255
102,22,5.75,3.18,0.399,-0.26,337.62,0.0705575,0.00763766,0.108247,0.58528,0.885734,0.656402,-1.4088,3.2255
102,23,5.75,3.18,0.399,-0.26,352.54,0.0620659,0.00717768,0.115646,0.58528,0.885734,0.656402,-1.4088,3.2255
103,0,5.75,3.18,0.4,-0.34,7.46,0.0884074,0.00892039,0.100901,0.516032,0.74472,0.898,-1.77,3.67
103,1,5.75,3.18,0.4,-0.34,22.33,0.0623092,0.00647226,0.103873,0.516032,0.74472,0.898,-1.77,3.67
103,2,5.75,3.18,0.4,-0.34,37.19,0.0644403,0.00659517,0.102345,0.516032,0.74472,0.898,-1.77,3.67
103,3,5.75,3.18,0.4,-0.34,52.17,0.0419869,0.00454769,0.108312,0.516032,0.74472,0.898,-1.77,3.67
103,4,5.75,3.18,0.4,-0.34,67.17,0.0262261,0.00321435,0.122563,0.516032,0.74472,0.898,-1.77,3.67
103,5,5.75,3.18,0.4,-0.34,82.2,0.0267623,0.00441577,0.165,0.516032,0.74472,0.898,-1.77,3.67
103,6,5.75,3.18,0.4,-0.34,97.23,0.015746,0.00258838,0.164384,0.516032,0.74472,0.898,-1.77,3.67
103,7,5.75,3.18,0.4,-0.34,112.27,0.0112081,0.00224163,0.2,0.516032,0.74472,0.898,-1.77,3.67
103,8,5.75,3.18,0.4,-0.34,127.32,0.00560755,0.00116667,0.208054,0.516032,0.74472,0.898,-1.77,3.67
103,9,5.75,3.18,0.4,-0.34,142.37,0,0,0,0,0,0,0,0
103,10,5.75,3.18,0.4,-0.34,157.43,0.00615159,0.00320953,0.521739,0.516032,0.74472,0.898,-1.77,3.67
103,11,5.75,3.18,0.4,-0.34,172.48,0,0,0,0,0,0,0,0
103,12,5.75,3.18,0.4,-0.34,187.52,0,0,0,0,0,0,0,0
103,13,5.75,3.18,0.4,-0.34,202.57,0.00485367,0.00172465,0.35533,0.516032,0.74472,0.898,-1.77,3.67
103,14,5.75,3.18,0.4,-0.34,217.63,0.014273,0.00418188,0.292994,0.516032,0.74472,0.898,-1.77,3.67
103,15,5.75,3.18,0.4,-0.34,232.68,0.0131196,0.00365474,0.278571,0.516032,0.74472,0.898,-1.77,3.67
103,16,5.75,3.18,0.4,-0.34,247.73,0.0153454,0.00263902,0.171975,0.516032,0.74472,0.898,-1.77,3.67
103,17,5.75,3.18,0.4,-0.34,262.77,0.012444,0.00167849,0.134884,0.516032,0.74472,0.898,-1.77,3.67
103,18,5.75,3.18,0.4,-0.34,277.8,0.0235374,0.00358177,0.152174,0.516032,0.74472,0.898,-1.77,3.67
103,19,5.75,3.18,0.4,-0.34,292.83,0.031664,0.00460931,0.14557,0.516032,0.74472,0.898,-1.77,3.67
103,20,5.75,3.18,0.4,-0.34,307.83,0.0291481,0.00374379,0.12844,0.516032,0.74472,0.898,-1.77,3.67
103,21,5.75,3.18,0.4,-0.34,322.81,0.0506108,0.00484361,0.0957031,0.516032,0.74472,0.898,-1.77,3.67
103,22,5.75,3.18,0.4,-0.34,337.67,0.0562578,0.0045516,0.0809061,0.516032,0.74472,0.898,-1.77,3.67
103,23,5.75,3.18,0.4,-0.34,352.54,0.0805053,0.00691456,0.0858896,0.516032,0.74472,0.898,-1.77,3.67
104,0,5.75,3.18,0.4,-0.45,7.52,0.0719857,0.00564593,0.0784314,0.441298,0.599887,1.3325,-2.265,4.275
104,1,5.75,3.18,0.4,-0.45,22.49,0.0646163,0.00519139,0.0803419,0.441298,0.599887,1.3325,-2.265,4.275
104,2,5.75,3.18,0.4,-0.45,37.08,0.0475113,0.00404352,0.0851064,0.441298,0.599887,1.3325,-2.265,4.275
104,3,5.75,3.18,0.4,-0.45,52.03,0.0280327,0.0026309,0.0938511,0.441298,0.599887,1.3325,-2.265,4.275
104,4,5.75,3.18,0.4,-0.45,67.07,0.0198684,0.00272918,0.137363,0.441298,0.599887,1.3325,-2.265,4.275
104,5,5.75,3.18,0.4,-0.45,82.12,0.0137165,0.00209946,0.153061,0.441298,0.599887,1.3325,-2.265,4.275
104,6,5.75,3.18,0.4,-0.45,97.18,0.0123869,0.0021748,0.175573,0.441298,0.599887,1.3325,-2.265,4.275
104,7,5.75,3.18,0.4,-0.45,112.24,0.00651574,0.00114311,0.175439,0.441298,0.599887,1.3325,-2.265,4.275
104,8,5.75,3.18,0.4,-0.45,127.29,0.00545991,0.00116998,0.214286,0.441298,0.599887,1.3325,-2.265,4.275
104,9,5.75,3.18,0.4,-0.45,142.34,0.00257173,0.000757983,0.294737,0.441298,0.599887,1.3325,-2.265,4.275
104,10,5.75,3.18,0.4,-0.45,157.41,0.00513066,0.00244317,0.47619,0.441298,0.599887,1.3325,-2.265,4.275
104,11,5.75,3.18,0.4,-0.45,172.46,0.00119167,0.000550003,0.461538,0.441298,0.599887,1.3325,-2.265,4.275
104,12,5.75,3.18,0.4,-0.45,187.54,0,0,0,0,0,0,0,0
104,13,5.75,3.18,0.4,-0.45,202.59,0.00397601,0.00140689,0.353846,0.441298,0.599887,1.3325,-2.265,4.275
104,14,5.75,3.18,0.4,-0.45,217.66,0,0,0,0,0,0,0,0
104,15,5.75,3.18,0.4,-0.45,232.71,0.0041308,0.00111643,0.27027,0.441298,0.599887,1.3325,-2.265,4.275
104,16,5.75,3.18,0.4,-0.45,247.76,0.00711964,0.00126571,0.177778,0.441298,0.599887,1.3325,-2.265,4.275
104,17,5.75,3.18,0.4,-0.45,262.82,0.0100165,0.00151043,0.150794,0.441298,0.599887,1.3325,-2.265,4.275
104,18,5.75,3.18,0.4,-0.45,277.88,0.0110681,0.0017476,0.157895,0.441298,0.599887,1.3325,-2.265,4.275
104,19,5.75,3.18,0.4,-0.45,292.93,0.0223442,0.00343757,0.153846,0.441298,0.599887,1.3325,-2.265,4.275
104,20,5.75,3.18,0.4,-0.45,307.97,0.0248032,0.00274828,0.110803,0.441298,0.599887,1.3325,-2.265,4.275
104,21,5.75,3.18,0.4,-0.45,322.92,0.0470074,0.00388135,0.0825688,0.441298,0.599887,1.3325,-2.265,4.275
104,22,5.75,3.18,0.4,-0.45,337.51,0.0617899,0.00415484,0.0672414,0.441298,0.599887,1.3325,-2.265,4.275
104,23,5.75,3.18,0.4,-0.45,352.48,0.0813678,0.00552427,0.0678925,0.441298,0.599887,1.3325,-2.265,4.275
105,0,5.75,2.81,0.433,-0.27,7.48,0.033402,0.0116667,0.349282,0.575753,0.866003,0.739478,-1.49623,3.4335
105,1,5.75,2.81,0.433,-0.27,22.44,0.00724313,0.00328204,0.453125,0.575753,0.866003,0.739478,-1.49623,3.4335
105,2,5.75,2.81,0.433,-0.27,37.41,0.0365039,0.01404,0.384615,0.575753,0.866003,0.739478,-1.49623,3.4335
105,3,5.75,2.81,0.433,-0.27,52.39,0,0,0,0,0,0,0,0
105,4,5.75,2.81,0.433,-0.27,67.37,0.0214384,0.0109574,0.511111,0.575753,0.866003,0.739478,-1.49623,3.4335
105,5,5.75,2.81,0.433,-0.27,82.38,0.00827537,0.00501185,0.605634,0.575753,0.866003,0.739478,-1.49623,3.4335
105,6,5.75,2.81,0.433,-0.27,97.38,0,0,0,0,0,0,0,0
